STATION,NAME,DATE,TAVG,TMAX,TMIN
ASN00009021,"PERTH AIRPORT, AS",2/18/1976,72,84,58
ASN00009021,"PERTH AIRPORT, AS",2/19/1976,77,90,61
ASN00009021,"PERTH AIRPORT, AS",2/20/1976,87,94,69
ASN00009021,"PERTH AIRPORT, AS",2/21/1976,,93,73
ASN00009021,"PERTH AIRPORT, AS",2/22/1976,84,101,77
ASN00009021,"PERTH AIRPORT, AS",2/23/1976,88,103,75
ASN00009021,"PERTH AIRPORT, AS",2/24/1976,88,103,74
ASN00009021,"PERTH AIRPORT, AS",2/25/1976,74,87,69
ASN00009021,"PERTH AIRPORT, AS",2/26/1976,82,94,67
ASN00009021,"PERTH AIRPORT, AS",2/27/1976,79,93,75
ASN00009021,"PERTH AIRPORT, AS",2/28/1976,74,85,72
ASN00009021,"PERTH AIRPORT, AS",2/29/1976,72,82,65
ASN00009021,"PERTH AIRPORT, AS",3/1/1976,76,84,62
ASN00009021,"PERTH AIRPORT, AS",3/2/1976,76,90,69
ASN00009021,"PERTH AIRPORT, AS",3/3/1976,83,93,68
ASN00009021,"PERTH AIRPORT, AS",3/4/1976,78,96,76
ASN00009021,"PERTH AIRPORT, AS",3/5/1976,75,87,62
ASN00009021,"PERTH AIRPORT, AS",3/6/1976,72,87,60
ASN00009021,"PERTH AIRPORT, AS",3/7/1976,75,91,62
ASN00009021,"PERTH AIRPORT, AS",3/8/1976,74,89,56
ASN00009021,"PERTH AIRPORT, AS",3/9/1976,80,93,63
ASN00009021,"PERTH AIRPORT, AS",3/10/1976,79,96,71
ASN00009021,"PERTH AIRPORT, AS",3/11/1976,77,97,64
ASN00009021,"PERTH AIRPORT, AS",3/12/1976,82,100,67
ASN00009021,"PERTH AIRPORT, AS",3/13/1976,77,93,67
ASN00009021,"PERTH AIRPORT, AS",3/14/1976,72,85,68
ASN00009021,"PERTH AIRPORT, AS",3/15/1976,72,85,58
ASN00009021,"PERTH AIRPORT, AS",3/16/1976,73,87,63
ASN00009021,"PERTH AIRPORT, AS",3/17/1976,,82,61
ASN00009021,"PERTH AIRPORT, AS",3/18/1976,68,79,53
ASN00009021,"PERTH AIRPORT, AS",3/19/1976,72,83,59
ASN00009021,"PERTH AIRPORT, AS",3/20/1976,77,91,61
ASN00009021,"PERTH AIRPORT, AS",3/21/1976,81,94,66
ASN00009021,"PERTH AIRPORT, AS",3/22/1976,76,94,67
ASN00009021,"PERTH AIRPORT, AS",3/23/1976,74,96,56
ASN00009021,"PERTH AIRPORT, AS",3/24/1976,76,91,53
ASN00009021,"PERTH AIRPORT, AS",3/25/1976,68,78,58
ASN00009021,"PERTH AIRPORT, AS",3/26/1976,65,77,55
ASN00009021,"PERTH AIRPORT, AS",3/27/1976,66,79,53
ASN00009021,"PERTH AIRPORT, AS",3/28/1976,72,85,53
ASN00009021,"PERTH AIRPORT, AS",3/29/1976,67,83,61
ASN00009021,"PERTH AIRPORT, AS",3/30/1976,67,79,59
ASN00009021,"PERTH AIRPORT, AS",3/31/1976,63,77,57
ASN00009021,"PERTH AIRPORT, AS",4/1/1976,62,75,51
ASN00009021,"PERTH AIRPORT, AS",4/2/1976,63,76,44
ASN00009021,"PERTH AIRPORT, AS",4/3/1976,62,78,51
ASN00009021,"PERTH AIRPORT, AS",4/4/1976,62,77,43
ASN00009021,"PERTH AIRPORT, AS",4/5/1976,71,85,55
ASN00009021,"PERTH AIRPORT, AS",4/6/1976,76,93,63
ASN00009021,"PERTH AIRPORT, AS",4/7/1976,76,88,62
ASN00009021,"PERTH AIRPORT, AS",4/8/1976,74,94,68
ASN00009021,"PERTH AIRPORT, AS",4/9/1976,69,86,61
ASN00009021,"PERTH AIRPORT, AS",4/10/1976,67,81,57
ASN00009021,"PERTH AIRPORT, AS",4/11/1976,67,79,56
ASN00009021,"PERTH AIRPORT, AS",4/12/1976,58,68,58
ASN00009021,"PERTH AIRPORT, AS",4/13/1976,62,73,50
ASN00009021,"PERTH AIRPORT, AS",4/14/1976,57,65,58
ASN00009021,"PERTH AIRPORT, AS",4/15/1976,58,66,49
ASN00009021,"PERTH AIRPORT, AS",4/16/1976,58,71,48
ASN00009021,"PERTH AIRPORT, AS",4/17/1976,62,71,49
ASN00009021,"PERTH AIRPORT, AS",4/18/1976,69,77,50
ASN00009021,"PERTH AIRPORT, AS",4/19/1976,71,84,61
ASN00009021,"PERTH AIRPORT, AS",4/20/1976,71,84,58
ASN00009021,"PERTH AIRPORT, AS",4/21/1976,75,89,62
ASN00009021,"PERTH AIRPORT, AS",4/22/1976,72,88,64
ASN00009021,"PERTH AIRPORT, AS",4/23/1976,72,86,58
ASN00009021,"PERTH AIRPORT, AS",4/24/1976,64,78,64
ASN00009021,"PERTH AIRPORT, AS",4/25/1976,67,79,54
ASN00009021,"PERTH AIRPORT, AS",4/26/1976,64,75,57
ASN00009021,"PERTH AIRPORT, AS",4/27/1976,70,80,59
ASN00009021,"PERTH AIRPORT, AS",4/28/1976,73,86,65
ASN00009021,"PERTH AIRPORT, AS",4/29/1976,71,85,63
ASN00009021,"PERTH AIRPORT, AS",4/30/1976,68,76,61
ASN00009021,"PERTH AIRPORT, AS",5/1/1976,60,74,60
ASN00009021,"PERTH AIRPORT, AS",5/2/1976,60,74,47
ASN00009021,"PERTH AIRPORT, AS",5/3/1976,64,76,47
ASN00009021,"PERTH AIRPORT, AS",5/4/1976,67,83,54
ASN00009021,"PERTH AIRPORT, AS",5/5/1976,68,78,55
ASN00009021,"PERTH AIRPORT, AS",5/6/1976,66,76,61
ASN00009021,"PERTH AIRPORT, AS",5/7/1976,67,80,59
ASN00009021,"PERTH AIRPORT, AS",5/8/1976,66,80,57
ASN00009021,"PERTH AIRPORT, AS",5/9/1976,67,78,58
ASN00009021,"PERTH AIRPORT, AS",5/10/1976,64,71,57
ASN00009021,"PERTH AIRPORT, AS",5/11/1976,62,75,58
ASN00009021,"PERTH AIRPORT, AS",5/12/1976,61,77,49
ASN00009021,"PERTH AIRPORT, AS",5/13/1976,65,77,53
ASN00009021,"PERTH AIRPORT, AS",5/14/1976,65,74,59
ASN00009021,"PERTH AIRPORT, AS",5/15/1976,56,67,53
ASN00009021,"PERTH AIRPORT, AS",5/16/1976,54,66,49
ASN00009021,"PERTH AIRPORT, AS",5/17/1976,57,68,40
ASN00009021,"PERTH AIRPORT, AS",5/18/1976,61,71,50
ASN00009021,"PERTH AIRPORT, AS",5/19/1976,68,84,55
ASN00009021,"PERTH AIRPORT, AS",5/20/1976,60,72,62
ASN00009021,"PERTH AIRPORT, AS",5/21/1976,58,69,50
ASN00009021,"PERTH AIRPORT, AS",5/22/1976,57,69,48
ASN00009021,"PERTH AIRPORT, AS",5/23/1976,54,68,45
ASN00009021,"PERTH AIRPORT, AS",5/24/1976,56,69,44
ASN00009021,"PERTH AIRPORT, AS",5/25/1976,57,72,48
ASN00009021,"PERTH AIRPORT, AS",5/26/1976,58,73,45
ASN00009021,"PERTH AIRPORT, AS",5/27/1976,57,76,48
ASN00009021,"PERTH AIRPORT, AS",5/28/1976,64,77,47
ASN00009021,"PERTH AIRPORT, AS",5/29/1976,63,69,56
ASN00009021,"PERTH AIRPORT, AS",5/30/1976,59,69,54
ASN00009021,"PERTH AIRPORT, AS",5/31/1976,47,60,52
ASN00009021,"PERTH AIRPORT, AS",6/1/1976,47,60,35
ASN00009021,"PERTH AIRPORT, AS",6/2/1976,52,63,38
ASN00009021,"PERTH AIRPORT, AS",6/3/1976,54,61,47
ASN00009021,"PERTH AIRPORT, AS",6/4/1976,59,68,52
ASN00009021,"PERTH AIRPORT, AS",6/5/1976,56,64,51
ASN00009021,"PERTH AIRPORT, AS",6/6/1976,56,67,51
ASN00009021,"PERTH AIRPORT, AS",6/7/1976,55,70,42
ASN00009021,"PERTH AIRPORT, AS",6/8/1976,58,69,46
ASN00009021,"PERTH AIRPORT, AS",6/9/1976,56,67,52
ASN00009021,"PERTH AIRPORT, AS",6/10/1976,58,72,51
ASN00009021,"PERTH AIRPORT, AS",6/11/1976,53,75,49
ASN00009021,"PERTH AIRPORT, AS",6/12/1976,53,71,43
ASN00009021,"PERTH AIRPORT, AS",6/13/1976,56,69,43
ASN00009021,"PERTH AIRPORT, AS",6/14/1976,56,66,49
ASN00009021,"PERTH AIRPORT, AS",6/15/1976,,71,48
ASN00009021,"PERTH AIRPORT, AS",6/16/1976,60,72,51
ASN00009021,"PERTH AIRPORT, AS",6/17/1976,57,74,53
ASN00009021,"PERTH AIRPORT, AS",6/18/1976,58,72,44
ASN00009021,"PERTH AIRPORT, AS",6/19/1976,59,69,50
ASN00009021,"PERTH AIRPORT, AS",6/20/1976,57,63,51
ASN00009021,"PERTH AIRPORT, AS",6/21/1976,56,65,48
ASN00009021,"PERTH AIRPORT, AS",6/22/1976,53,62,49
ASN00009021,"PERTH AIRPORT, AS",6/23/1976,51,64,48
ASN00009021,"PERTH AIRPORT, AS",6/24/1976,51,64,42
ASN00009021,"PERTH AIRPORT, AS",6/25/1976,,62,41
ASN00009021,"PERTH AIRPORT, AS",6/26/1976,51,64,44
ASN00009021,"PERTH AIRPORT, AS",6/27/1976,55,69,40
ASN00009021,"PERTH AIRPORT, AS",6/28/1976,61,74,47
ASN00009021,"PERTH AIRPORT, AS",6/29/1976,57,64,52
ASN00009021,"PERTH AIRPORT, AS",6/30/1976,56,65,49
ASN00009021,"PERTH AIRPORT, AS",7/1/1976,57,68,52
ASN00009021,"PERTH AIRPORT, AS",7/2/1976,48,61,49
ASN00009021,"PERTH AIRPORT, AS",7/3/1976,53,65,42
ASN00009021,"PERTH AIRPORT, AS",7/4/1976,53,60,47
ASN00009021,"PERTH AIRPORT, AS",7/5/1976,54,68,46
ASN00009021,"PERTH AIRPORT, AS",7/6/1976,58,69,47
ASN00009021,"PERTH AIRPORT, AS",7/7/1976,57,70,51
ASN00009021,"PERTH AIRPORT, AS",7/8/1976,56,71,47
ASN00009021,"PERTH AIRPORT, AS",7/9/1976,56,68,43
ASN00009021,"PERTH AIRPORT, AS",7/10/1976,55,63,50
ASN00009021,"PERTH AIRPORT, AS",7/11/1976,55,63,49
ASN00009021,"PERTH AIRPORT, AS",7/12/1976,,69,49
ASN00009021,"PERTH AIRPORT, AS",7/13/1976,63,69,52
ASN00009021,"PERTH AIRPORT, AS",7/14/1976,62,72,59
ASN00009021,"PERTH AIRPORT, AS",7/15/1976,58,71,55
ASN00009021,"PERTH AIRPORT, AS",7/16/1976,60,75,53
ASN00009021,"PERTH AIRPORT, AS",7/17/1976,65,77,50
ASN00009021,"PERTH AIRPORT, AS",7/18/1976,63,77,51
ASN00009021,"PERTH AIRPORT, AS",7/19/1976,65,76,50
ASN00009021,"PERTH AIRPORT, AS",7/20/1976,58,69,55
ASN00009021,"PERTH AIRPORT, AS",7/21/1976,57,68,52
ASN00009021,"PERTH AIRPORT, AS",7/22/1976,56,67,51
ASN00009021,"PERTH AIRPORT, AS",7/23/1976,59,69,48
ASN00009021,"PERTH AIRPORT, AS",7/24/1976,55,62,52
ASN00009021,"PERTH AIRPORT, AS",7/25/1976,51,60,47
ASN00009021,"PERTH AIRPORT, AS",7/26/1976,,59,43
ASN00009021,"PERTH AIRPORT, AS",7/27/1976,49,58,34
ASN00009021,"PERTH AIRPORT, AS",7/28/1976,53,61,42
ASN00009021,"PERTH AIRPORT, AS",7/29/1976,55,63,46
ASN00009021,"PERTH AIRPORT, AS",7/30/1976,53,65,48
ASN00009021,"PERTH AIRPORT, AS",7/31/1976,,68,43
ASN00009021,"PERTH AIRPORT, AS",8/1/1976,55,64,45
ASN00009021,"PERTH AIRPORT, AS",8/2/1976,57,69,50
ASN00009021,"PERTH AIRPORT, AS",8/3/1976,62,73,44
ASN00009021,"PERTH AIRPORT, AS",8/4/1976,57,67,56
ASN00009021,"PERTH AIRPORT, AS",8/5/1976,58,65,50
ASN00009021,"PERTH AIRPORT, AS",8/6/1976,59,65,51
ASN00009021,"PERTH AIRPORT, AS",8/7/1976,59,67,49
ASN00009021,"PERTH AIRPORT, AS",8/8/1976,55,67,49
ASN00009021,"PERTH AIRPORT, AS",8/9/1976,54,65,45
ASN00009021,"PERTH AIRPORT, AS",8/10/1976,54,67,43
ASN00009021,"PERTH AIRPORT, AS",8/11/1976,58,70,42
ASN00009021,"PERTH AIRPORT, AS",8/12/1976,67,79,50
ASN00009021,"PERTH AIRPORT, AS",8/13/1976,62,67,60
ASN00009021,"PERTH AIRPORT, AS",8/14/1976,59,63,57
ASN00009021,"PERTH AIRPORT, AS",8/15/1976,55,62,54
ASN00009021,"PERTH AIRPORT, AS",8/16/1976,53,63,47
ASN00009021,"PERTH AIRPORT, AS",8/17/1976,54,66,46
ASN00009021,"PERTH AIRPORT, AS",8/18/1976,56,63,49
ASN00009021,"PERTH AIRPORT, AS",8/19/1976,52,66,48
ASN00009021,"PERTH AIRPORT, AS",8/20/1976,50,63,46
ASN00009021,"PERTH AIRPORT, AS",8/21/1976,50,61,37
ASN00009021,"PERTH AIRPORT, AS",8/22/1976,51,62,39
ASN00009021,"PERTH AIRPORT, AS",8/23/1976,51,60,46
ASN00009021,"PERTH AIRPORT, AS",8/24/1976,54,67,42
ASN00009021,"PERTH AIRPORT, AS",8/25/1976,57,67,46
ASN00009021,"PERTH AIRPORT, AS",8/26/1976,62,73,49
ASN00009021,"PERTH AIRPORT, AS",8/27/1976,64,70,55
ASN00009021,"PERTH AIRPORT, AS",8/28/1976,54,62,55
ASN00009021,"PERTH AIRPORT, AS",8/29/1976,51,61,42
ASN00009021,"PERTH AIRPORT, AS",8/30/1976,51,64,46
ASN00009021,"PERTH AIRPORT, AS",8/31/1976,53,64,39
ASN00009021,"PERTH AIRPORT, AS",9/1/1976,59,68,46
ASN00009021,"PERTH AIRPORT, AS",9/2/1976,60,70,53
ASN00009021,"PERTH AIRPORT, AS",9/3/1976,57,65,53
ASN00009021,"PERTH AIRPORT, AS",9/4/1976,60,67,49
ASN00009021,"PERTH AIRPORT, AS",9/5/1976,59,68,56
ASN00009021,"PERTH AIRPORT, AS",9/6/1976,58,67,48
ASN00009021,"PERTH AIRPORT, AS",9/7/1976,51,62,52
